Sample_ID,Day,VBat_Min_V,VBat_Max_V,Ah_Charge_Ah,Ah_Load_Ah,VPv_Max_V,IPv_Max_A,SOC_Pct,Temp_Max_C,Temp_Min_C,Night_Min,Fault_Label
Sample_40,28,12.6,13.6,55.6,30.9,9.5,6.5,33.0,22,0,770,F-06a Battery End of Life / Accelerated Degradation
Sample_40,29,12.5,13.6,18.7,43.0,10.0,8.0,39.599999999999994,18,-9,770,F-06a Battery End of Life / Accelerated Degradation
Sample_40,30,12.6,13.6,59.7,31.3,10.0,7.0,33.0,20,0,770,F-06a Battery End of Life / Accelerated Degradation
Sample_41,1,12.7,14.3,24.9,48.4,9.5,6.5,46.199999999999996,27,7,700,Normal Status
Sample_41,2,12.7,14.4,23.9,48.9,9.5,7.0,46.199999999999996,30,11,700,Normal Status
Sample_41,3,12.7,14.3,15.3,52.1,9.5,9.0,46.199999999999996,25,11,710,Normal Status
Sample_41,4,12.6,14.5,25.4,47.8,10.0,7.5,52.8,21,4,710,Normal Status
Sample_41,5,12.6,14.4,24.7,48.5,10.0,9.0,52.8,21,3,710,Normal Status
Sample_41,6,12.7,14.5,9.2,51.5,9.0,4.5,46.199999999999996,21,8,720,Normal Status
Sample_41,7,12.7,14.5,5.8,52.4,9.0,1.0,46.199999999999996,19,11,730,Normal Status
Sample_41,8,12.7,14.5,8.0,52.8,9.0,1.5,46.199999999999996,15,8,740,Normal Status
Sample_41,9,12.6,14.4,18.0,50.8,10.0,8.0,46.199999999999996,21,7,740,Normal Status
Sample_41,10,12.7,14.4,19.4,47.9,10.0,9.5,52.8,25,9,740,Normal Status
Sample_41,11,12.6,14.3,32.8,48.4,10.0,8.0,46.199999999999996,20,4,730,Normal Status
Sample_41,12,12.6,14.4,30.2,49.3,10.0,7.0,46.199999999999996,23,2,730,Normal Status
Sample_41,13,12.6,14.6,29.6,50.1,9.5,8.0,46.199999999999996,22,2,730,Normal Status
Sample_41,14,12.6,14.4,28.1,50.4,9.5,7.0,46.199999999999996,24,3,730,Normal Status
Sample_41,15,12.7,14.4,22.0,52.1,10.0,10.0,46.199999999999996,20,8,740,Normal Status
Sample_41,16,12.7,14.4,29.8,49.3,10.0,7.5,46.199999999999996,24,3,740,Normal Status
Sample_41,17,12.7,14.3,30.9,51.5,10.0,7.5,46.199999999999996,21,8,740,Normal Status
Sample_41,18,12.2,14.3,25.5,52.0,10.0,8.0,46.199999999999996,20,3,750,Normal Status
Sample_41,19,12.6,14.4,31.1,50.3,10.0,7.5,46.199999999999996,20,1,750,Normal Status
Sample_41,20,12.4,14.4,33.0,50.5,10.0,7.5,46.199999999999996,21,2,750,Normal Status
Sample_41,21,11.6,14.5,12.3,45.1,10.0,10.0,59.4,20,6,760,Normal Status
Sample_41,22,12.3,14.1,1.9,29.7,10.0,4.0,79.19999999999999,19,3,760,Normal Status
Sample_41,23,12.4,14.1,2.5,29.3,10.0,3.5,79.19999999999999,14,7,760,Normal Status
Sample_41,24,12.4,14.1,3.1,29.3,10.0,3.0,79.19999999999999,15,10,770,Normal Status
Sample_41,25,12.4,13.5,2.8,29.0,8.5,1.5,79.19999999999999,17,11,780,Normal Status
Sample_41,26,12.4,14.1,4.4,29.1,10.0,5.0,52.8,17,11,780,Normal Status
Sample_41,27,12.4,14.1,3.5,28.5,10.0,5.5,79.19999999999999,17,9,770,Normal Status
Sample_41,28,12.3,14.1,3.6,28.8,10.0,4.5,79.19999999999999,18,2,770,Normal Status
Sample_41,29,12.3,14.1,4.0,28.1,10.0,8.0,79.19999999999999,17,6,780,Normal Status
Sample_41,30,12.4,14.1,4.8,28.0,10.0,5.5,79.19999999999999,19,9,780,Normal Status
Sample_42,1,12.6,13.6,44.1,48.1,9.5,9.0,39.599999999999994,20,0,760,F-06a Battery End of Life / Accelerated Degradation
Sample_42,2,12.6,13.6,59.2,43.3,9.5,7.5,46.199999999999996,18,1,750,F-06a Battery End of Life / Accelerated Degradation
Sample_42,3,12.6,13.5,26.7,52.1,9.5,8.0,46.199999999999996,15,0,750,F-06a Battery End of Life / Accelerated Degradation
Sample_42,4,12.6,13.5,17.2,40.6,9.5,7.5,39.599999999999994,13,3,760,F-06a Battery End of Life / Accelerated Degradation
Sample_42,5,12.6,13.1,2.9,30.1,8.5,1.5,26.4,16,5,770,F-06a Battery End of Life / Accelerated Degradation
Sample_42,6,12.5,13.5,32.6,17.6,10.0,10.0,13.2,14,6,770,F-06a Battery End of Life / Accelerated Degradation
Sample_42,7,12.6,13.5,41.3,23.0,10.0,9.5,19.799999999999997,14,6,770,F-06a Battery End of Life / Accelerated Degradation
Sample_42,8,12.6,13.5,57.2,32.4,9.5,6.5,26.4,13,1,770,F-06a Battery End of Life / Accelerated Degradation
Sample_42,9,12.6,13.5,18.9,44.0,9.5,8.5,39.599999999999994,11,-1,770,F-06a Battery End of Life / Accelerated Degradation
Sample_42,10,12.6,13.6,60.8,32.8,10.0,7.0,26.4,16,2,770,F-06a Battery End of Life / Accelerated Degradation
Sample_42,11,12.6,13.5,37.4,44.8,9.5,9.0,39.599999999999994,24,0,770,F-06a Battery End of Life / Accelerated Degradation
Sample_42,12,12.6,13.6,52.0,42.4,10.0,9.5,39.599999999999994,16,4,780,F-06a Battery End of Life / Accelerated Degradation
Sample_42,13,12.5,13.5,39.3,45.6,10.0,8.5,46.199999999999996,19,-2,770,F-06a Battery End of Life / Accelerated Degradation
Sample_42,14,12.6,13.5,45.2,46.7,9.5,7.5,39.599999999999994,22,0,790,F-06a Battery End of Life / Accelerated Degradation
Sample_42,15,12.6,13.4,14.8,41.3,9.0,7.0,39.599999999999994,16,-2,780,F-06a Battery End of Life / Accelerated Degradation
Sample_42,16,12.5,13.1,6.3,32.3,8.5,2.5,26.4,15,4,800,F-06a Battery End of Life / Accelerated Degradation
Sample_42,17,12.3,13.6,30.5,18.8,9.5,9.5,13.2,6,0,790,F-06a Battery End of Life / Accelerated Degradation
Sample_42,18,12.4,13.4,14.7,24.6,9.5,10.0,19.799999999999997,10,4,800,F-06a Battery End of Life / Accelerated Degradation
Sample_42,19,12.3,13.3,21.0,20.5,10.0,10.5,13.2,12,7,810,F-06a Battery End of Life / Accelerated Degradation
Sample_42,20,12.3,13.5,41.9,19.5,10.0,8.5,13.2,12,4,800,F-06a Battery End of Life / Accelerated Degradation
Sample_42,21,12.4,13.5,33.9,30.6,9.5,9.5,26.4,9,1,800,F-06a Battery End of Life / Accelerated Degradation
Sample_42,22,12.5,13.5,39.9,33.6,10.0,9.0,26.4,10,4,810,F-06a Battery End of Life / Accelerated Degradation
Sample_42,23,12.5,13.6,44.9,34.1,10.0,9.5,33.0,8,-1,800,F-06a Battery End of Life / Accelerated Degradation
Sample_42,24,12.5,13.6,36.8,39.2,10.0,9.5,33.0,10,3,790,F-06a Battery End of Life / Accelerated Degradation
Sample_42,25,12.4,13.5,15.2,43.3,9.5,8.5,26.4,9,2,820,F-06a Battery End of Life / Accelerated Degradation
Sample_42,26,12.2,13.4,32.7,25.9,10.0,8.5,13.2,10,1,810,F-06a Battery End of Life / Accelerated Degradation
Sample_42,27,12.4,13.3,14.2,26.2,9.5,5.5,19.799999999999997,14,1,820,F-06a Battery End of Life / Accelerated Degradation
Sample_42,28,12.3,13.3,14.1,20.4,9.0,9.0,13.2,11,6,820,F-06a Battery End of Life / Accelerated Degradation
Sample_42,29,12.0,13.4,25.8,16.8,9.5,8.5,13.2,10,0,820,F-06a Battery End of Life / Accelerated Degradation
Sample_42,30,12.4,13.5,52.4,21.4,10.0,7.0,13.2,14,5,810,F-06a Battery End of Life / Accelerated Degradation
Sample_43,1,12.7,14.1,49.1,48.0,9.5,6.0,52.8,29,2,690,F-06a Battery End of Life / Accelerated Degradation
Sample_43,2,12.8,13.7,44.1,48.4,9.5,7.5,52.8,30,1,700,F-06a Battery End of Life / Accelerated Degradation
Sample_43,3,12.8,13.5,33.3,51.2,9.5,8.5,46.199999999999996,25,8,710,F-06a Battery End of Life / Accelerated Degradation
Sample_43,4,12.7,13.8,62.3,38.6,9.5,7.0,46.199999999999996,20,-2,710,F-06a Battery End of Life / Accelerated Degradation
Sample_43,5,12.7,13.8,49.4,48.0,9.5,9.5,52.8,24,4,700,F-06a Battery End of Life / Accelerated Degradation
Sample_43,6,12.7,13.3,11.3,50.2,9.0,4.0,52.8,19,1,710,F-06a Battery End of Life / Accelerated Degradation
Sample_43,7,12.7,13.2,5.6,33.5,8.5,1.0,33.0,19,9,730,F-06a Battery End of Life / Accelerated Degradation
Sample_43,8,12.7,13.2,8.1,21.3,9.0,1.5,19.799999999999997,15,10,740,F-06a Battery End of Life / Accelerated Degradation
Sample_43,9,12.6,13.5,23.8,15.3,9.5,8.5,13.2,20,11,740,F-06a Battery End of Life / Accelerated Degradation
Sample_43,10,12.7,13.5,39.7,18.4,9.5,8.5,19.799999999999997,25,13,730,F-06a Battery End of Life / Accelerated Degradation
Sample_43,11,12.8,13.6,57.7,27.2,10.0,7.0,26.4,21,9,730,F-06a Battery End of Life / Accelerated Degradation
Sample_43,12,12.7,13.6,57.8,40.9,9.5,7.0,46.199999999999996,24,8,730,F-06a Battery End of Life / Accelerated Degradation
Sample_43,13,12.6,13.6,51.1,49.6,9.5,7.5,52.8,24,4,730,F-06a Battery End of Life / Accelerated Degradation
Sample_43,14,12.7,13.6,49.2,49.8,9.5,6.5,52.8,27,2,730,F-06a Battery End of Life / Accelerated Degradation
Sample_43,15,12.7,13.5,26.5,51.2,9.5,9.0,52.8,21,5,740,F-06a Battery End of Life / Accelerated Degradation
Sample_43,16,12.7,13.6,54.9,38.3,9.5,7.0,39.599999999999994,27,2,740,F-06a Battery End of Life / Accelerated Degradation
Sample_43,17,12.7,13.6,43.5,51.1,9.5,8.0,46.199999999999996,23,2,740,F-06a Battery End of Life / Accelerated Degradation
Sample_43,18,12.6,13.6,45.7,43.8,9.5,8.5,46.199999999999996,20,-1,750,F-06a Battery End of Life / Accelerated Degradation
Sample_43,19,12.6,13.6,50.7,44.1,9.5,8.5,46.199999999999996,21,4,750,F-06a Battery End of Life / Accelerated Degradation
Sample_43,20,12.6,13.6,37.4,50.0,9.5,8.5,46.199999999999996,20,-2,750,F-06a Battery End of Life / Accelerated Degradation
Sample_43,21,12.6,13.5,42.2,43.6,9.5,9.5,39.599999999999994,21,5,760,F-06a Battery End of Life / Accelerated Degradation
Sample_43,22,12.6,13.6,54.8,40.7,9.5,7.0,39.599999999999994,19,3,760,F-06a Battery End of Life / Accelerated Degradation
Sample_43,23,12.5,13.5,23.6,50.6,10.0,8.0,46.199999999999996,14,7,760,F-06a Battery End of Life / Accelerated Degradation
Sample_43,24,12.6,13.4,16.5,36.0,9.5,8.5,33.0,14,11,760,F-06a Battery End of Life / Accelerated Degradation
Sample_43,25,12.5,13.0,2.8,26.9,8.5,1.0,26.4,17,12,770,F-06a Battery End of Life / Accelerated Degradation
Sample_43,26,12.1,13.4,31.6,16.3,10.0,9.5,13.2,17,10,780,F-06a Battery End of Life / Accelerated Degradation
Sample_43,27,12.5,13.5,35.6,21.6,9.5,8.5,19.799999999999997,18,9,770,F-06a Battery End of Life / Accelerated Degradation
Sample_43,28,12.5,13.5,51.3,29.2,9.5,6.5,26.4,21,3,770,F-06a Battery End of Life / Accelerated Degradation
Sample_43,29,12.6,13.4,17.9,39.9,9.5,8.0,39.599999999999994,17,6,770,F-06a Battery End of Life / Accelerated Degradation
Sample_43,30,12.5,13.5,54.6,29.6,9.5,7.0,26.4,21,9,770,F-06a Battery End of Life / Accelerated Degradation
Sample_44,1,12.5,13.7,35.8,52.1,9.5,9.5,52.8,19,-2,760,F-06a Battery End of Life / Accelerated Degradation
Sample_44,2,12.5,13.7,50.0,40.0,10.0,7.0,46.199999999999996,18,1,760,F-06a Battery End of Life / Accelerated Degradation
Sample_44,3,12.5,13.6,24.7,50.6,10.0,8.0,46.199999999999996,14,-2,760,F-06a Battery End of Life / Accelerated Degradation
Sample_44,4,12.6,13.6,16.6,36.8,9.5,8.5,33.0,15,5,770,F-06a Battery End of Life / Accelerated Degradation
Sample_44,5,12.6,13.2,2.8,27.7,8.5,1.0,26.4,17,11,780,F-06a Battery End of Life / Accelerated Degradation
Sample_44,6,12.6,13.6,27.5,16.1,9.5,9.5,13.2,17,10,780,F-06a Battery End of Life / Accelerated Degradation
Sample_44,7,12.7,13.6,32.1,20.4,10.0,9.0,19.799999999999997,16,8,770,F-06a Battery End of Life / Accelerated Degradation
Sample_44,8,12.6,13.6,47.2,26.2,10.0,6.5,26.4,19,3,770,F-06a Battery End of Life / Accelerated Degradation
Sample_44,9,12.6,13.6,15.1,36.5,9.5,8.5,33.0,17,2,780,F-06a Battery End of Life / Accelerated Degradation
Sample_44,10,12.6,13.6,49.1,26.6,10.0,7.0,26.4,17,5,780,F-06a Battery End of Life / Accelerated Degradation
Sample_44,11,12.7,13.6,20.3,3.0,9.5,8.5,0.0,21,10,720,F-06a Battery End of Life / Accelerated Degradation
Sample_44,12,12.3,13.6,42.1,50.2,10.0,9.5,52.8,18,2,780,F-06a Battery End of Life / Accelerated Degradation
Sample_44,13,12.0,13.5,34.5,51.1,10.0,8.0,6.6,17,-4,780,F-06a Battery End of Life / Accelerated Degradation
Sample_44,14,12.6,13.5,40.0,23.5,9.5,7.0,19.799999999999997,22,6,790,F-06a Battery End of Life / Accelerated Degradation
Sample_44,15,12.7,13.5,11.1,27.8,9.0,6.5,26.4,18,1,790,F-06a Battery End of Life / Accelerated Degradation
Sample_44,16,12.6,13.2,6.2,22.2,9.0,2.5,19.799999999999997,15,3,800,F-06a Battery End of Life / Accelerated Degradation
Sample_44,17,12.4,13.6,24.7,14.1,10.0,9.0,13.2,8,0,800,F-06a Battery End of Life / Accelerated Degradation
Sample_44,18,12.5,13.5,13.7,19.6,9.5,9.0,19.799999999999997,11,4,800,F-06a Battery End of Life / Accelerated Degradation
Sample_44,19,12.5,13.5,16.8,16.9,9.5,10.0,13.2,12,8,810,F-06a Battery End of Life / Accelerated Degradation
Sample_44,20,12.4,13.6,35.5,16.2,10.0,8.0,13.2,14,4,800,F-06a Battery End of Life / Accelerated Degradation
Sample_44,21,12.6,13.6,29.6,25.4,9.5,9.5,26.4,13,4,800,F-06a Battery End of Life / Accelerated Degradation
Sample_44,22,12.6,13.6,34.5,28.6,10.0,8.5,26.4,16,9,810,F-06a Battery End of Life / Accelerated Degradation
Sample_44,23,12.6,13.7,29.3,29.5,10.0,9.0,26.4,10,3,810,F-06a Battery End of Life / Accelerated Degradation
Sample_44,24,12.6,13.6,31.0,29.5,10.0,9.0,26.4,9,3,800,F-06a Battery End of Life / Accelerated Degradation
Sample_44,25,12.5,13.6,14.2,34.4,10.0,8.0,26.4,9,5,820,F-06a Battery End of Life / Accelerated Degradation
Sample_44,26,12.3,13.5,24.2,21.7,10.0,8.0,13.2,10,1,820,F-06a Battery End of Life / Accelerated Degradation
Sample_44,27,12.4,13.3,12.5,21.4,9.5,5.0,19.799999999999997,13,2,820,F-06a Battery End of Life / Accelerated Degradation
Sample_44,28,12.4,13.3,10.8,17.5,9.0,8.5,13.2,12,9,830,F-06a Battery End of Life / Accelerated Degradation
Sample_44,29,12.3,13.4,19.7,13.9,10.0,8.5,13.2,11,-1,820,F-06a Battery End of Life / Accelerated Degradation
Sample_44,30,12.4,13.5,41.0,16.8,10.0,7.5,13.2,12,6,820,F-06a Battery End of Life / Accelerated Degradation
Sample_45,1,12.5,14.1,30.5,30.0,9.5,6.5,72.6,28,15,700,Normal Status
Sample_45,2,12.7,14.1,29.2,28.6,9.5,7.5,72.6,30,18,700,Normal Status
Sample_45,3,12.9,14.1,23.4,23.3,9.5,9.0,79.19999999999999,25,18,720,Normal Status
Sample_45,4,11.8,14.1,34.2,34.9,10.0,7.0,66.0,20,12,710,Normal Status
Sample_45,5,12.5,14.1,42.1,40.8,10.0,10.0,59.4,22,7,710,Normal Status
Sample_45,6,12.7,13.5,11.7,36.2,9.0,4.0,66.0,19,15,720,Normal Status
Sample_45,7,12.7,13.3,5.9,31.9,9.0,1.0,46.199999999999996,19,14,730,Normal Status
Sample_45,8,12.7,13.3,8.5,28.1,9.0,1.5,26.4,15,13,740,Normal Status
Sample_45,9,12.7,13.6,24.7,18.9,9.5,9.0,19.799999999999997,19,12,740,Normal Status
Sample_45,10,12.8,13.6,41.2,20.3,9.5,9.0,19.799999999999997,25,14,740,Normal Status
Sample_45,11,12.7,13.6,59.2,29.6,9.5,7.0,33.0,20,9,730,Normal Status
Sample_45,12,12.7,13.7,61.8,41.9,10.0,7.0,46.199999999999996,23,8,730,Normal Status
Sample_45,13,12.6,14.1,42.3,40.7,9.5,8.0,59.4,22,7,730,Normal Status
Sample_45,14,12.7,14.1,38.2,37.4,9.5,6.5,66.0,26,10,730,Normal Status
Sample_45,15,12.8,13.7,28.1,34.4,10.0,9.0,66.0,20,15,740,Normal Status
Sample_45,16,12.6,14.1,54.0,45.7,9.5,7.0,52.8,25,9,740,Normal Status
Sample_45,17,12.7,14.1,35.6,35.9,9.5,7.5,66.0,22,14,740,Normal Status
Sample_45,18,12.6,14.1,39.8,38.9,10.0,8.5,66.0,20,9,750,Normal Status
Sample_45,19,12.6,14.1,40.9,39.7,10.0,8.5,59.4,21,7,750,Normal Status
Sample_45,20,12.6,13.9,40.7,40.5,9.5,8.5,59.4,20,7,750,Normal Status
Sample_45,21,12.6,13.7,43.1,41.7,9.5,10.0,59.4,19,7,760,Normal Status
Sample_45,22,12.1,14.1,43.7,42.6,10.0,7.0,59.4,17,4,760,Normal Status
Sample_45,23,12.6,13.7,25.8,49.1,10.0,8.0,52.8,13,8,760,Normal Status
Sample_45,24,12.7,13.5,17.1,39.0,9.5,8.5,39.599999999999994,14,10,770,Normal Status
Sample_45,25,12.7,13.2,2.9,30.9,8.5,1.5,26.4,17,11,780,Normal Status
Sample_45,26,12.7,13.6,31.8,17.9,10.0,10.0,19.799999999999997,17,10,780,Normal Status
Sample_45,27,12.7,13.6,39.2,23.3,10.0,9.0,26.4,18,8,770,Normal Status
Sample_45,28,12.7,13.6,56.6,31.6,9.5,7.0,33.0,20,3,770,Normal Status
Sample_45,29,12.6,13.6,18.7,42.7,9.5,9.0,46.199999999999996,17,7,780,Normal Status
Sample_45,30,12.7,13.7,59.9,31.4,10.0,7.5,33.0,20,9,780,Normal Status
Sample_46,1,12.4,13.6,42.2,45.0,9.5,9.5,46.199999999999996,22,7,760,F-06a Battery End of Life / Accelerated Degradation
Sample_46,2,12.4,13.6,56.2,41.8,9.5,7.0,46.199999999999996,21,4,760,F-06a Battery End of Life / Accelerated Degradation
Sample_46,3,12.4,13.5,25.3,49.8,9.5,8.0,46.199999999999996,15,7,760,F-06a Battery End of Life / Accelerated Degradation
Sample_46,4,12.4,13.4,16.5,38.0,9.5,8.0,39.599999999999994,15,10,770,F-06a Battery End of Life / Accelerated Degradation
Sample_46,5,11.7,12.9,2.9,28.3,8.5,1.5,13.2,17,11,780,F-06a Battery End of Life / Accelerated Degradation
Sample_46,6,10.9,13.5,31.5,5.2,10.0,10.0,0.0,18,11,780,F-06a Battery End of Life / Accelerated Degradation
Sample_46,7,12.8,13.6,37.3,12.5,9.5,9.0,13.2,20,8,770,F-06a Battery End of Life / Accelerated Degradation
Sample_46,8,12.7,13.6,54.2,24.2,9.5,7.0,26.4,21,2,770,F-06a Battery End of Life / Accelerated Degradation
Sample_46,9,12.7,13.5,17.5,38.6,9.5,8.0,39.599999999999994,17,7,780,F-06a Battery End of Life / Accelerated Degradation
Sample_46,10,12.7,13.7,56.4,28.6,9.5,7.0,26.4,23,8,780,F-06a Battery End of Life / Accelerated Degradation
Sample_46,11,12.6,13.7,36.3,40.6,9.5,9.0,46.199999999999996,23,7,780,F-06a Battery End of Life / Accelerated Degradation
Sample_46,12,12.7,14.1,49.1,39.6,10.0,9.5,39.599999999999994,20,9,780,F-06a Battery End of Life / Accelerated Degradation
Sample_46,13,12.4,13.6,36.7,50.2,9.5,8.5,46.199999999999996,20,2,780,F-06a Battery End of Life / Accelerated Degradation
Sample_46,14,12.6,13.6,44.2,44.6,9.5,7.0,39.599999999999994,27,13,790,F-06a Battery End of Life / Accelerated Degradation
Sample_46,15,12.6,13.5,12.5,39.8,8.5,6.5,46.199999999999996,20,8,790,F-06a Battery End of Life / Accelerated Degradation
Sample_46,16,12.5,13.2,6.1,30.3,8.5,2.0,26.4,16,8,800,F-06a Battery End of Life / Accelerated Degradation
Sample_46,17,12.1,13.6,27.2,17.6,9.5,9.0,13.2,8,0,800,F-06a Battery End of Life / Accelerated Degradation
Sample_46,18,12.4,13.5,14.0,20.6,9.5,9.5,19.799999999999997,12,4,800,F-06a Battery End of Life / Accelerated Degradation
Sample_46,19,12.3,13.5,19.7,17.9,9.5,9.5,19.799999999999997,14,8,810,F-06a Battery End of Life / Accelerated Degradation
Sample_46,20,12.3,13.5,39.0,18.1,9.5,8.0,13.2,18,4,800,F-06a Battery End of Life / Accelerated Degradation
Sample_46,21,12.6,13.6,32.5,26.5,9.5,9.5,26.4,16,3,800,F-06a Battery End of Life / Accelerated Degradation
Sample_46,22,12.6,13.6,39.4,30.8,10.0,8.5,26.4,20,10,810,F-06a Battery End of Life / Accelerated Degradation
Sample_46,23,12.5,13.7,40.7,32.4,10.0,9.5,33.0,13,2,810,F-06a Battery End of Life / Accelerated Degradation
Sample_46,24,12.5,13.7,33.8,36.3,9.5,9.5,39.599999999999994,14,2,800,F-06a Battery End of Life / Accelerated Degradation
Sample_46,25,12.5,13.6,14.6,40.0,9.5,8.0,33.0,11,5,820,F-06a Battery End of Life / Accelerated Degradation
Sample_46,26,12.3,13.6,31.3,24.1,9.5,8.5,13.2,14,0,820,F-06a Battery End of Life / Accelerated Degradation
Sample_46,27,12.6,13.4,13.2,22.0,9.5,5.0,19.799999999999997,14,2,820,F-06a Battery End of Life / Accelerated Degradation
Sample_46,28,12.5,13.5,13.1,18.2,9.0,8.5,19.799999999999997,14,9,830,F-06a Battery End of Life / Accelerated Degradation
Sample_46,29,12.4,13.6,21.8,14.8,10.0,8.5,13.2,12,-1,820,F-06a Battery End of Life / Accelerated Degradation
Sample_46,30,12.5,13.6,50.7,19.2,9.5,7.0,19.799999999999997,21,5,810,F-06a Battery End of Life / Accelerated Degradation
Sample_47,1,12.7,14.1,28.0,27.7,9.5,6.5,72.6,29,-4,690,Normal Status
Sample_47,2,12.8,14.1,23.4,22.3,9.5,7.0,79.19999999999999,32,6,700,Normal Status
Sample_47,3,12.8,14.1,14.4,15.0,9.5,8.5,85.8,25,18,720,Normal Status
Sample_47,4,12.6,14.1,33.6,34.1,10.0,7.5,66.0,21,-5,710,Normal Status
Sample_47,5,12.5,14.1,39.8,39.2,10.0,9.5,66.0,22,-12,710,Normal Status
Sample_47,6,12.6,14.3,7.5,35.5,9.0,4.0,66.0,19,-8,720,Normal Status
Sample_47,7,12.6,14.6,5.2,33.8,9.0,1.0,59.4,18,-9,730,Normal Status
Sample_47,8,12.6,14.4,7.2,42.0,9.0,1.5,52.8,14,-7,740,Normal Status
Sample_47,9,12.6,13.7,8.9,39.5,10.0,8.0,59.4,20,-12,740,Normal Status
Sample_47,10,12.7,14.4,15.2,30.0,10.0,9.0,39.599999999999994,24,-8,730,Normal Status
Sample_47,11,12.5,14.5,21.4,37.4,10.0,7.5,59.4,17,-14,730,Normal Status
Sample_47,12,12.5,14.3,23.1,41.6,10.0,7.0,52.8,23,-14,720,Normal Status
Sample_47,13,12.5,14.3,22.3,40.9,10.0,8.0,59.4,23,-16,730,Normal Status
Sample_47,14,12.5,14.4,19.4,36.5,9.5,6.5,59.4,26,-16,730,Normal Status
Sample_47,15,12.7,14.4,17.3,30.6,10.0,9.0,66.0,20,-6,740,Normal Status
Sample_47,16,12.5,14.3,21.5,39.4,9.5,7.0,59.4,23,-15,740,Normal Status
Sample_47,17,12.6,14.3,19.1,34.6,10.0,7.0,59.4,21,-11,740,Normal Status
Sample_47,18,12.5,14.2,19.5,40.2,10.0,8.0,59.4,19,-14,750,Normal Status
Sample_47,19,12.5,14.3,24.3,42.6,10.0,7.0,52.8,20,-15,750,Normal Status
Sample_47,20,12.5,14.4,28.6,48.7,10.0,7.0,46.199999999999996,21,-13,750,Normal Status
Sample_47,21,12.5,14.3,23.4,44.8,10.0,9.5,52.8,21,-14,760,Normal Status
Sample_47,22,12.4,14.6,25.1,44.1,10.0,7.0,52.8,20,-18,760,Normal Status
Sample_47,23,12.5,14.3,23.3,46.0,10.0,7.5,52.8,14,-12,760,Normal Status
Sample_47,24,12.5,14.5,15.9,50.7,10.0,8.5,46.199999999999996,15,-13,760,Normal Status
Sample_47,25,12.5,13.6,2.8,48.7,9.0,1.0,46.199999999999996,17,-8,770,Normal Status
Sample_47,26,12.8,14.4,18.3,27.9,10.0,9.5,72.6,17,-10,770,Normal Status
Sample_47,27,12.5,14.3,25.1,49.0,10.0,8.5,46.199999999999996,16,-17,770,Normal Status
Sample_47,28,12.4,14.6,30.1,50.2,10.0,6.5,46.199999999999996,20,-20,760,Normal Status
Sample_47,29,12.5,14.6,10.1,45.7,10.0,8.0,52.8,17,-12,770,Normal Status
Sample_47,30,12.5,14.3,30.1,50.6,10.0,7.0,46.199999999999996,18,-14,770,Normal Status
Sample_48,1,10.9,12.2,2.3,2.7,10.0,6.0,0.0,12,-17,760,Normal Status
Sample_48,2,10.9,12.7,4.1,2.0,10.0,7.5,0.0,11,-14,760,Normal Status
Sample_48,3,10.9,12.6,4.6,3.7,10.0,5.5,0.0,11,-13,760,Normal Status
Sample_48,4,10.9,12.3,2.9,4.2,10.0,5.5,0.0,12,-18,770,Normal Status
Sample_48,5,10.9,11.7,0.5,1.6,9.0,1.0,0.0,13,-16,780,Normal Status
Sample_48,6,11.3,12.3,1.9,1.0,10.0,11.0,0.0,13,-20,780,Normal Status
Sample_48,7,10.9,12.3,2.2,2.0,10.0,6.0,0.0,12,-15,770,Normal Status
Sample_48,8,10.9,13.1,11.4,1.8,9.5,7.0,0.0,11,-17,770,Normal Status
Sample_48,9,10.9,12.7,0.5,9.9,10.0,1.5,0.0,3,-13,780,Normal Status
Sample_48,10,11.3,12.4,2.4,0.9,10.0,6.0,0.0,10,-18,780,Normal Status
Sample_48,11,10.9,12.4,2.9,2.6,10.0,10.0,0.0,11,-19,780,Normal Status
Sample_48,12,10.9,12.2,1.8,2.7,10.0,6.5,0.0,12,-13,780,Normal Status
Sample_48,13,10.9,12.5,3.6,1.5,10.0,6.5,0.0,11,-13,780,Normal Status
Sample_48,14,10.9,11.8,0.0,2.2,10.0,0.0,0.0,-2,-14,790,Normal Status
Sample_48,15,11.1,11.2,0.0,0.0,10.0,0.0,0.0,-1,-13,790,Normal Status
Sample_48,16,11.0,11.8,1.3,0.0,9.5,1.5,0.0,8,-12,810,Normal Status
Sample_48,17,11.6,13.4,24.2,0.9,10.5,9.5,0.0,6,-15,800,Normal Status
Sample_48,18,12.5,13.4,9.1,13.6,10.0,10.5,6.6,11,-10,800,Normal Status
Sample_48,19,12.3,13.3,9.1,13.9,10.0,10.5,0.0,10,-13,810,Normal Status
Sample_48,20,11.2,12.7,1.4,13.2,10.0,8.0,0.0,6,-12,800,Normal Status
Sample_48,21,10.9,12.8,4.2,2.2,10.0,8.0,0.0,11,-15,800,Normal Status
Sample_48,22,10.9,12.1,1.5,2.8,10.0,7.0,0.0,12,-9,810,Normal Status
Sample_48,23,11.7,13.3,11.4,0.9,10.5,10.0,0.0,9,-11,810,Normal Status
Sample_48,24,10.9,12.7,3.1,11.9,10.0,8.0,0.0,6,-13,800,Normal Status
Sample_48,25,10.9,12.2,1.5,3.1,10.0,9.5,0.0,7,-14,830,Normal Status
Sample_48,26,10.9,13.0,6.0,1.3,10.0,8.5,0.0,4,-15,820,Normal Status
