Sample_ID,Day,VBat_Min_V,VBat_Max_V,Ah_Charge_Ah,Ah_Load_Ah,VPv_Max_V,IPv_Max_A,SOC_Pct,Temp_Max_C,Temp_Min_C,Night_Min,Fault_Label
Sample_66,17,12.6,13.0,1.7,9.9,8.5,1.5,6.6,15,10,870,F-06a Battery End of Life / Accelerated Degradation
Sample_66,18,10.9,12.7,2.4,9.3,9.5,5.0,0.0,13,9,880,F-06a Battery End of Life / Accelerated Degradation
Sample_66,19,10.9,13.1,12.2,2.8,9.5,4.0,0.0,13,6,880,F-06a Battery End of Life / Accelerated Degradation
Sample_66,20,10.9,12.8,1.9,11.9,8.5,0.5,0.0,11,9,880,F-06a Battery End of Life / Accelerated Degradation
Sample_66,21,10.9,13.1,12.1,2.2,9.5,4.5,0.0,12,9,880,F-06a Battery End of Life / Accelerated Degradation
Sample_66,22,11.8,13.1,15.4,10.3,9.5,4.0,0.0,15,6,880,F-06a Battery End of Life / Accelerated Degradation
Sample_66,23,12.6,13.2,11.8,10.3,9.5,4.0,6.6,11,6,880,F-06a Battery End of Life / Accelerated Degradation
Sample_66,24,12.6,13.0,0.2,10.4,8.0,0.0,6.6,8,3,890,F-06a Battery End of Life / Accelerated Degradation
Sample_66,25,10.9,12.8,5.3,7.9,9.5,4.0,0.0,10,6,900,F-06a Battery End of Life / Accelerated Degradation
Sample_66,26,10.9,13.1,13.0,5.4,10.0,4.5,0.0,12,2,910,F-06a Battery End of Life / Accelerated Degradation
Sample_66,27,11.9,12.9,4.0,10.9,9.5,3.5,0.0,11,5,900,F-06a Battery End of Life / Accelerated Degradation
Sample_66,28,10.9,13.2,18.5,5.8,9.5,3.5,0.0,13,5,890,F-06a Battery End of Life / Accelerated Degradation
Sample_66,29,12.6,13.0,5.8,10.1,9.0,3.0,6.6,12,7,890,F-06a Battery End of Life / Accelerated Degradation
Sample_66,30,11.9,12.8,3.1,11.8,9.0,1.0,0.0,12,11,910,F-06a Battery End of Life / Accelerated Degradation
Sample_67,1,12.8,13.3,7.4,9.9,9.0,3.5,33.0,20,12,830,F-06a Battery End of Life / Accelerated Degradation
Sample_67,2,12.8,13.4,13.2,9.8,9.5,4.0,33.0,19,10,820,F-06a Battery End of Life / Accelerated Degradation
Sample_67,3,12.8,13.4,8.0,15.1,9.5,4.0,33.0,16,11,840,F-06a Battery End of Life / Accelerated Degradation
Sample_67,4,12.7,13.3,8.5,10.8,9.5,3.0,26.4,14,5,830,F-06a Battery End of Life / Accelerated Degradation
Sample_67,5,12.6,13.3,10.3,14.2,9.5,3.5,19.8,16,10,850,F-06a Battery End of Life / Accelerated Degradation
Sample_67,6,12.6,13.4,17.4,10.2,9.5,3.5,19.8,14,4,840,F-06a Battery End of Life / Accelerated Degradation
Sample_67,7,12.8,13.1,1.8,10.2,9.0,0.5,26.4,13,5,840,F-06a Battery End of Life / Accelerated Degradation
Sample_67,8,12.5,13.0,2.8,10.3,9.0,2.5,19.8,13,4,840,F-06a Battery End of Life / Accelerated Degradation
Sample_67,9,12.4,12.8,2.0,10.8,8.5,0.5,13.2,15,9,850,F-06a Battery End of Life / Accelerated Degradation
Sample_67,10,10.9,13.0,11.2,7.1,9.0,4.0,0.0,16,10,850,F-06a Battery End of Life / Accelerated Degradation
Sample_67,11,11.2,13.0,11.6,10.8,9.5,3.5,0.0,15,9,850,F-06a Battery End of Life / Accelerated Degradation
Sample_67,12,11.5,12.8,1.7,10.7,8.5,0.5,0.0,14,10,850,F-06a Battery End of Life / Accelerated Degradation
Sample_67,13,10.9,12.3,2.3,2.6,8.5,0.5,0.0,17,14,870,F-06a Battery End of Life / Accelerated Degradation
Sample_67,14,10.9,13.0,10.1,2.5,9.0,3.5,0.0,18,10,860,F-06a Battery End of Life / Accelerated Degradation
Sample_67,15,10.9,13.0,8.3,9.8,9.5,3.0,0.0,16,10,870,F-06a Battery End of Life / Accelerated Degradation
Sample_67,16,10.9,12.8,1.7,7.6,8.5,0.5,0.0,14,10,870,F-06a Battery End of Life / Accelerated Degradation
Sample_67,17,12.0,12.5,1.7,0.5,8.5,4.0,0.0,13,8,880,F-06a Battery End of Life / Accelerated Degradation
Sample_67,18,10.9,13.1,10.3,3.4,9.5,3.5,0.0,12,6,880,F-06a Battery End of Life / Accelerated Degradation
Sample_67,19,10.9,12.8,1.8,9.9,8.5,0.5,0.0,11,9,880,F-06a Battery End of Life / Accelerated Degradation
Sample_67,20,10.9,13.0,11.1,2.0,9.5,3.0,0.0,14,9,880,F-06a Battery End of Life / Accelerated Degradation
Sample_67,21,10.9,13.1,12.7,10.7,10.0,3.5,0.0,14,5,880,F-06a Battery End of Life / Accelerated Degradation
Sample_67,22,11.6,13.1,9.8,11.2,9.0,3.0,0.0,12,5,880,F-06a Battery End of Life / Accelerated Degradation
Sample_67,23,10.9,12.8,0.3,10.0,8.0,0.0,0.0,8,3,890,F-06a Battery End of Life / Accelerated Degradation
Sample_67,24,11.5,12.7,4.3,0.4,9.0,3.5,0.0,10,6,900,F-06a Battery End of Life / Accelerated Degradation
Sample_67,25,10.9,13.0,10.3,4.6,9.5,3.5,0.0,13,2,910,F-06a Battery End of Life / Accelerated Degradation
Sample_67,26,10.9,12.8,3.8,10.0,9.5,3.5,0.0,12,4,900,F-06a Battery End of Life / Accelerated Degradation
Sample_67,27,10.9,13.1,14.9,3.8,9.5,3.0,0.0,14,4,890,F-06a Battery End of Life / Accelerated Degradation
Sample_67,28,12.3,13.0,5.2,10.9,9.5,2.5,0.0,12,7,890,F-06a Battery End of Life / Accelerated Degradation
Sample_67,29,10.9,12.8,3.0,8.5,9.0,1.0,0.0,12,11,910,F-06a Battery End of Life / Accelerated Degradation
Sample_67,30,10.9,13.0,8.2,2.9,9.0,3.0,0.0,11,4,910,F-06a Battery End of Life / Accelerated Degradation
Sample_68,1,11.6,12.8,4.4,0.0,9.0,3.0,0.0,14,11,950,F-04 LED Blinking / Load Oscillation
Sample_68,2,12.6,12.9,2.8,0.3,8.5,1.0,0.0,13,9,940,F-04 LED Blinking / Load Oscillation
Sample_68,3,12.8,13.1,4.6,0.3,9.0,2.5,6.6,12,5,930,F-04 LED Blinking / Load Oscillation
Sample_68,4,12.7,12.9,0.0,0.6,0.5,0.0,0.0,10,10,720,F-04 LED Blinking / Load Oscillation
Sample_68,5,10.9,12.7,3.8,11.2,8.5,2.5,0.0,10,6,910,F-04 LED Blinking / Load Oscillation
Sample_68,6,10.9,13.1,10.7,3.7,9.5,3.5,0.0,10,3,930,F-04 LED Blinking / Load Oscillation
Sample_68,7,10.9,12.8,0.9,9.7,8.5,0.5,0.0,12,4,940,F-04 LED Blinking / Load Oscillation
Sample_68,8,11.7,13.1,7.4,0.4,10.0,3.5,0.0,12,6,930,F-04 LED Blinking / Load Oscillation
Sample_68,9,10.9,12.8,2.3,7.7,9.0,1.5,0.0,12,7,930,F-04 LED Blinking / Load Oscillation
Sample_68,10,10.9,13.1,12.0,2.2,10.0,4.0,0.0,12,7,920,F-04 LED Blinking / Load Oscillation
Sample_68,11,11.0,12.8,2.5,11.3,9.0,1.0,0.0,11,5,920,F-04 LED Blinking / Load Oscillation
Sample_68,12,10.9,12.8,5.3,2.2,9.0,3.0,0.0,7,3,920,F-04 LED Blinking / Load Oscillation
Sample_68,13,10.9,12.8,4.5,4.8,10.0,4.0,0.0,6,1,910,F-04 LED Blinking / Load Oscillation
Sample_68,14,10.9,13.1,9.3,4.0,10.0,3.5,0.0,4,-6,900,F-04 LED Blinking / Load Oscillation
Sample_68,15,10.9,13.2,14.0,8.7,10.0,3.5,0.0,7,-2,900,F-04 LED Blinking / Load Oscillation
Sample_68,16,12.1,13.2,13.2,10.7,10.0,4.0,0.0,6,-3,890,F-04 LED Blinking / Load Oscillation
Sample_68,17,12.5,13.2,13.0,10.5,10.0,3.5,0.0,7,-1,890,F-04 LED Blinking / Load Oscillation
Sample_68,18,12.5,13.1,4.2,10.5,10.0,3.0,6.6,3,-5,880,F-04 LED Blinking / Load Oscillation
Sample_68,19,10.9,12.8,2.3,10.2,10.0,1.5,0.0,2,-7,880,F-04 LED Blinking / Load Oscillation
Sample_68,20,10.9,13.1,13.3,2.3,10.0,3.5,0.0,7,-2,880,F-04 LED Blinking / Load Oscillation
Sample_68,21,11.9,13.2,12.0,10.6,10.0,3.0,0.0,7,-6,870,F-04 LED Blinking / Load Oscillation
Sample_68,22,12.2,12.9,2.8,10.6,9.0,2.5,0.0,6,2,870,F-04 LED Blinking / Load Oscillation
Sample_68,23,10.9,12.9,6.5,5.5,10.0,4.0,0.0,8,1,890,F-04 LED Blinking / Load Oscillation
Sample_68,24,10.9,12.7,2.3,6.0,9.0,0.5,0.0,7,3,880,F-04 LED Blinking / Load Oscillation
Sample_68,25,10.9,12.0,1.6,1.6,8.5,0.5,0.0,6,3,890,F-04 LED Blinking / Load Oscillation
Sample_68,26,11.9,13.1,9.0,0.4,10.0,4.5,0.0,11,4,880,F-04 LED Blinking / Load Oscillation
Sample_68,27,10.9,13.1,13.3,9.7,10.0,4.0,0.0,11,5,870,F-04 LED Blinking / Load Oscillation
Sample_68,28,12.1,13.1,12.5,10.3,10.0,3.5,0.0,12,5,860,F-04 LED Blinking / Load Oscillation
Sample_68,29,12.4,13.1,7.5,10.2,10.0,3.5,0.0,11,4,860,F-04 LED Blinking / Load Oscillation
Sample_68,30,11.6,12.8,4.7,10.4,9.0,2.0,0.0,12,7,860,F-04 LED Blinking / Load Oscillation
Sample_69,1,12.7,13.3,5.9,9.6,9.5,4.0,33.0,20,12,830,F-06a Battery End of Life / Accelerated Degradation
Sample_69,2,12.6,13.3,12.5,9.7,9.5,4.5,26.4,18,11,820,F-06a Battery End of Life / Accelerated Degradation
Sample_69,3,12.6,13.3,7.8,13.2,10.0,4.0,26.4,16,11,840,F-06a Battery End of Life / Accelerated Degradation
Sample_69,4,12.5,13.2,7.5,10.3,9.5,3.0,19.8,14,6,830,F-06a Battery End of Life / Accelerated Degradation
Sample_69,5,12.3,13.1,10.3,13.7,9.5,3.5,13.2,14,10,850,F-06a Battery End of Life / Accelerated Degradation
Sample_69,6,12.3,13.2,15.0,10.1,9.5,4.0,13.2,13,4,840,F-06a Battery End of Life / Accelerated Degradation
Sample_69,7,12.6,13.0,2.1,10.1,9.0,0.5,19.8,13,5,840,F-06a Battery End of Life / Accelerated Degradation
Sample_69,8,11.3,12.7,3.1,10.3,9.0,3.5,13.2,13,4,840,F-06a Battery End of Life / Accelerated Degradation
Sample_69,9,10.9,12.3,2.3,3.6,9.0,0.5,0.0,14,9,850,F-06a Battery End of Life / Accelerated Degradation
Sample_69,10,10.9,13.1,10.4,2.3,10.0,4.0,0.0,15,10,850,F-06a Battery End of Life / Accelerated Degradation
Sample_69,11,10.9,13.0,9.9,10.0,9.5,3.5,0.0,14,9,850,F-06a Battery End of Life / Accelerated Degradation
Sample_69,12,10.9,12.8,1.8,9.1,9.0,0.5,0.0,14,10,850,F-06a Battery End of Life / Accelerated Degradation
Sample_69,13,12.1,12.6,2.3,0.4,9.0,0.5,0.0,16,14,870,F-06a Battery End of Life / Accelerated Degradation
Sample_69,14,10.9,13.0,9.8,3.7,9.0,3.5,0.0,17,10,860,F-06a Battery End of Life / Accelerated Degradation
Sample_69,15,10.9,13.0,8.3,9.3,9.5,3.5,0.0,15,10,870,F-06a Battery End of Life / Accelerated Degradation
Sample_69,16,10.9,12.8,1.8,7.6,9.0,0.5,0.0,13,10,870,F-06a Battery End of Life / Accelerated Degradation
Sample_69,17,12.0,12.5,1.8,0.4,9.0,4.5,0.0,13,8,880,F-06a Battery End of Life / Accelerated Degradation
Sample_69,18,10.9,13.1,9.7,3.1,10.0,3.5,0.0,12,6,880,F-06a Battery End of Life / Accelerated Degradation
Sample_69,19,10.9,12.8,2.0,9.1,9.0,0.5,0.0,11,9,880,F-06a Battery End of Life / Accelerated Degradation
Sample_69,20,10.9,13.0,9.0,1.9,10.0,4.0,0.0,12,9,880,F-06a Battery End of Life / Accelerated Degradation
Sample_69,21,10.9,13.1,12.1,8.4,9.5,4.0,0.0,12,6,880,F-06a Battery End of Life / Accelerated Degradation
Sample_69,22,11.3,13.1,8.7,11.2,10.0,3.5,0.0,11,5,880,F-06a Battery End of Life / Accelerated Degradation
Sample_69,23,10.9,12.8,0.6,8.1,8.5,0.0,0.0,9,3,890,F-06a Battery End of Life / Accelerated Degradation
Sample_69,24,11.5,12.7,4.5,0.5,9.5,3.5,0.0,9,6,900,F-06a Battery End of Life / Accelerated Degradation
Sample_69,25,10.9,13.1,9.2,4.4,10.0,3.5,0.0,11,2,910,F-06a Battery End of Life / Accelerated Degradation
Sample_69,26,10.9,12.8,3.8,8.7,10.0,3.5,0.0,11,4,900,F-06a Battery End of Life / Accelerated Degradation
Sample_69,27,10.9,13.1,13.1,3.4,10.0,3.0,0.0,12,5,890,F-06a Battery End of Life / Accelerated Degradation
Sample_69,28,11.9,12.9,5.1,10.8,9.5,2.5,0.0,12,7,890,F-06a Battery End of Life / Accelerated Degradation
Sample_69,29,10.9,12.7,3.1,6.3,9.0,1.0,0.0,12,11,910,F-06a Battery End of Life / Accelerated Degradation
Sample_69,30,10.9,13.0,7.3,2.9,9.0,3.5,0.0,11,4,910,F-06a Battery End of Life / Accelerated Degradation
Sample_70,1,12.9,13.4,8.2,9.8,9.5,4.0,39.6,20,12,830,F-06a Battery End of Life / Accelerated Degradation
Sample_70,2,12.8,13.4,13.3,9.6,9.5,4.5,39.6,19,10,820,F-06a Battery End of Life / Accelerated Degradation
Sample_70,3,12.7,13.4,8.4,19.5,9.5,4.0,33.0,16,11,840,F-06a Battery End of Life / Accelerated Degradation
Sample_70,4,12.7,13.3,8.9,11.7,9.5,3.0,26.4,14,6,830,F-06a Battery End of Life / Accelerated Degradation
Sample_70,5,12.6,13.3,11.4,15.5,9.5,3.5,19.8,16,10,850,F-06a Battery End of Life / Accelerated Degradation
Sample_70,6,12.6,13.4,19.1,10.1,9.5,4.0,19.8,14,4,840,F-06a Battery End of Life / Accelerated Degradation
Sample_70,7,12.8,13.1,1.8,10.5,9.0,0.5,33.0,13,5,840,F-06a Battery End of Life / Accelerated Degradation
Sample_70,8,12.5,13.1,3.4,10.7,9.0,3.0,19.8,13,4,850,F-06a Battery End of Life / Accelerated Degradation
Sample_70,9,12.5,12.8,2.0,10.9,8.5,0.5,13.2,14,9,850,F-06a Battery End of Life / Accelerated Degradation
Sample_70,10,10.9,13.1,12.0,8.4,9.0,4.0,0.0,15,10,850,F-06a Battery End of Life / Accelerated Degradation
Sample_70,11,11.5,13.1,12.3,10.7,9.0,4.0,0.0,14,9,850,F-06a Battery End of Life / Accelerated Degradation
Sample_70,12,12.0,12.9,1.7,10.5,8.0,0.5,0.0,14,10,850,F-06a Battery End of Life / Accelerated Degradation
Sample_70,13,10.9,12.3,2.5,3.9,8.5,2.0,0.0,16,14,870,F-06a Battery End of Life / Accelerated Degradation
Sample_70,14,10.9,13.0,10.8,2.6,9.5,4.0,0.0,17,10,860,F-06a Battery End of Life / Accelerated Degradation
Sample_70,15,10.9,13.0,7.9,10.4,9.5,3.5,0.0,15,10,870,F-06a Battery End of Life / Accelerated Degradation
Sample_70,16,10.9,12.8,1.8,7.1,8.5,0.5,0.0,13,10,870,F-06a Battery End of Life / Accelerated Degradation
Sample_70,17,12.0,12.6,2.2,0.4,8.5,4.5,0.0,12,9,880,F-06a Battery End of Life / Accelerated Degradation
Sample_70,18,10.9,13.1,11.5,3.6,10.0,4.0,0.0,13,6,880,F-06a Battery End of Life / Accelerated Degradation
Sample_70,19,10.9,12.8,1.9,11.0,8.5,0.5,0.0,11,9,880,F-06a Battery End of Life / Accelerated Degradation
Sample_70,20,10.9,13.1,12.4,1.9,9.5,3.5,0.0,14,9,880,F-06a Battery End of Life / Accelerated Degradation
Sample_70,21,11.6,13.1,12.9,10.7,10.0,3.5,0.0,13,5,880,F-06a Battery End of Life / Accelerated Degradation
Sample_70,22,12.0,13.1,11.3,11.2,9.5,3.5,0.0,12,5,880,F-06a Battery End of Life / Accelerated Degradation
Sample_70,23,11.6,12.9,0.4,11.6,8.0,0.0,0.0,8,3,890,F-06a Battery End of Life / Accelerated Degradation
Sample_70,24,10.9,12.7,4.9,1.5,9.0,4.0,0.0,9,6,900,F-06a Battery End of Life / Accelerated Degradation
Sample_70,25,10.9,13.1,9.9,4.6,9.5,4.0,0.0,13,2,910,F-06a Battery End of Life / Accelerated Degradation
Sample_70,26,10.9,12.8,4.1,9.4,10.0,3.5,0.0,11,4,900,F-06a Battery End of Life / Accelerated Degradation
Sample_70,27,10.9,13.1,15.5,3.9,9.5,3.0,0.0,13,5,890,F-06a Battery End of Life / Accelerated Degradation
Sample_70,28,12.4,13.0,5.4,10.7,9.5,2.5,0.0,12,7,890,F-06a Battery End of Life / Accelerated Degradation
Sample_70,29,10.9,12.8,3.1,9.2,9.0,1.0,0.0,12,11,920,F-06a Battery End of Life / Accelerated Degradation
Sample_70,30,10.9,13.0,8.4,3.0,9.0,3.0,0.0,11,4,910,F-06a Battery End of Life / Accelerated Degradation
Sample_71,1,12.9,13.7,9.3,10.9,9.5,4.0,33.0,20,12,820,F-06a Battery End of Life / Accelerated Degradation
Sample_71,2,12.7,13.7,14.2,10.9,9.5,4.5,33.0,19,10,820,F-06a Battery End of Life / Accelerated Degradation
Sample_71,3,12.5,13.7,8.8,18.0,9.5,4.0,26.4,16,11,840,F-06a Battery End of Life / Accelerated Degradation
Sample_71,4,12.7,13.4,8.9,12.0,9.5,3.0,26.4,14,5,830,F-06a Battery End of Life / Accelerated Degradation
Sample_71,5,12.6,13.4,12.9,15.7,9.5,4.0,13.2,16,10,850,F-06a Battery End of Life / Accelerated Degradation
Sample_71,6,12.6,13.5,19.9,11.2,9.5,4.0,19.8,14,4,830,F-06a Battery End of Life / Accelerated Degradation
Sample_71,7,12.8,13.2,1.9,11.4,9.0,0.5,26.4,13,5,840,F-06a Battery End of Life / Accelerated Degradation
Sample_71,8,12.5,13.3,3.5,11.2,9.0,3.0,19.8,13,4,840,F-06a Battery End of Life / Accelerated Degradation
Sample_71,9,12.5,12.9,2.1,11.9,8.5,0.5,6.6,15,9,850,F-06a Battery End of Life / Accelerated Degradation
Sample_71,10,10.9,13.1,12.1,9.6,9.5,4.5,0.0,15,10,850,F-06a Battery End of Life / Accelerated Degradation
Sample_71,11,11.2,13.1,13.4,11.7,9.5,4.0,0.0,15,9,850,F-06a Battery End of Life / Accelerated Degradation
Sample_71,12,11.8,12.9,1.8,11.5,8.5,0.5,0.0,14,10,850,F-06a Battery End of Life / Accelerated Degradation
Sample_71,13,10.9,12.4,2.6,3.6,8.5,2.0,0.0,17,14,860,F-06a Battery End of Life / Accelerated Degradation
Sample_71,14,10.9,13.0,13.0,2.7,9.0,4.0,0.0,18,10,860,F-06a Battery End of Life / Accelerated Degradation
Sample_71,15,11.6,13.0,10.0,11.6,9.5,3.5,0.0,16,10,860,F-06a Battery End of Life / Accelerated Degradation
Sample_71,16,10.9,12.8,1.9,10.7,8.5,1.5,0.0,14,10,860,F-06a Battery End of Life / Accelerated Degradation
Sample_71,17,10.9,12.3,2.3,1.9,8.5,4.5,0.0,13,8,880,F-06a Battery End of Life / Accelerated Degradation
Sample_71,18,10.9,13.1,11.3,2.4,9.5,4.0,0.0,13,6,870,F-06a Battery End of Life / Accelerated Degradation
Sample_71,19,10.9,12.8,1.9,10.8,8.5,0.5,0.0,11,9,880,F-06a Battery End of Life / Accelerated Degradation
Sample_71,20,10.9,13.1,12.4,2.0,9.5,3.5,0.0,13,9,880,F-06a Battery End of Life / Accelerated Degradation
Sample_71,21,10.9,13.1,14.5,11.9,9.5,3.5,0.0,13,5,880,F-06a Battery End of Life / Accelerated Degradation
Sample_71,22,11.9,13.1,11.1,12.3,9.5,3.5,0.0,12,5,880,F-06a Battery End of Life / Accelerated Degradation
Sample_71,23,10.9,12.8,0.3,12.3,8.0,0.0,0.0,8,3,880,F-06a Battery End of Life / Accelerated Degradation
Sample_71,24,10.9,12.8,5.1,0.5,9.0,4.0,0.0,9,6,900,F-06a Battery End of Life / Accelerated Degradation
Sample_71,25,10.9,13.1,12.1,4.9,9.5,4.0,0.0,12,1,910,F-06a Battery End of Life / Accelerated Degradation
Sample_71,26,10.9,12.8,4.2,11.8,9.5,3.5,0.0,11,4,900,F-06a Battery End of Life / Accelerated Degradation
Sample_71,27,10.9,13.1,17.8,4.1,9.5,3.0,0.0,13,4,890,F-06a Battery End of Life / Accelerated Degradation
Sample_71,28,12.5,13.0,5.6,11.9,9.5,2.5,0.0,12,6,890,F-06a Battery End of Life / Accelerated Degradation
Sample_71,29,10.9,12.8,3.2,10.8,9.0,1.0,0.0,12,11,910,F-06a Battery End of Life / Accelerated Degradation
Sample_71,30,10.9,13.0,9.5,3.1,9.0,3.5,0.0,11,4,910,F-06a Battery End of Life / Accelerated Degradation
Sample_72,1,12.8,13.3,10.4,13.6,9.5,4.0,26.4,20,12,810,F-06a Battery End of Life / Accelerated Degradation
Sample_72,2,12.7,13.3,8.4,12.0,10.0,4.5,26.4,19,12,820,F-06a Battery End of Life / Accelerated Degradation
Sample_72,3,12.7,13.4,14.5,12.1,9.5,4.5,19.8,18,11,810,F-06a Battery End of Life / Accelerated Degradation
Sample_72,4,12.6,13.3,9.0,17.0,10.0,4.5,19.8,16,11,830,F-06a Battery End of Life / Accelerated Degradation
Sample_72,5,12.5,13.2,8.9,13.0,10.0,3.5,13.2,14,5,820,F-06a Battery End of Life / Accelerated Degradation
Sample_72,6,12.4,13.2,12.4,13.9,9.5,4.5,6.6,14,10,840,F-06a Battery End of Life / Accelerated Degradation
Sample_72,7,12.4,13.3,18.5,12.1,10.0,4.0,6.6,13,4,830,F-06a Battery End of Life / Accelerated Degradation
Sample_72,8,12.6,13.1,2.2,12.4,9.0,0.5,13.2,13,6,830,F-06a Battery End of Life / Accelerated Degradation
Sample_72,9,11.7,12.8,3.8,12.3,9.0,3.5,0.0,13,4,830,F-06a Battery End of Life / Accelerated Degradation
Sample_72,10,10.9,12.6,2.5,5.4,9.0,1.0,0.0,14,9,840,F-06a Battery End of Life / Accelerated Degradation
Sample_72,11,10.9,13.1,12.1,2.8,10.0,4.5,0.0,15,10,840,F-06a Battery End of Life / Accelerated Degradation
Sample_72,12,10.9,13.1,12.0,12.0,10.0,3.5,0.0,14,9,840,F-06a Battery End of Life / Accelerated Degradation
Sample_72,13,10.9,12.8,2.1,11.7,9.0,0.5,0.0,14,10,840,F-06a Battery End of Life / Accelerated Degradation
Sample_72,14,10.9,12.4,2.8,2.1,9.0,0.5,0.0,17,14,860,F-06a Battery End of Life / Accelerated Degradation
Sample_72,15,10.9,13.0,11.5,2.8,9.5,3.5,0.0,17,10,850,F-06a Battery End of Life / Accelerated Degradation
Sample_72,16,10.9,13.0,8.9,11.3,9.5,4.0,0.0,15,10,850,F-06a Battery End of Life / Accelerated Degradation
Sample_72,17,10.9,12.8,2.1,8.8,9.0,1.0,0.0,13,10,860,F-06a Battery End of Life / Accelerated Degradation
Sample_72,18,10.9,12.3,2.3,2.0,8.5,4.5,0.0,13,9,870,F-06a Battery End of Life / Accelerated Degradation
Sample_72,19,10.9,13.1,10.9,2.4,10.0,4.0,0.0,11,6,870,F-06a Battery End of Life / Accelerated Degradation
Sample_72,20,10.9,12.8,2.2,10.6,9.0,0.5,0.0,11,9,870,F-06a Battery End of Life / Accelerated Degradation
Sample_72,21,10.9,13.1,11.4,2.2,10.0,4.0,0.0,13,9,870,F-06a Battery End of Life / Accelerated Degradation
Sample_72,22,10.9,13.1,13.6,11.1,10.0,4.0,0.0,12,6,870,F-06a Battery End of Life / Accelerated Degradation
Sample_72,23,11.0,13.1,11.1,13.3,10.0,3.5,0.0,11,5,870,F-06a Battery End of Life / Accelerated Degradation
Sample_72,24,10.9,12.8,0.4,10.3,8.5,0.0,0.0,8,3,870,F-06a Battery End of Life / Accelerated Degradation
Sample_72,25,11.5,12.8,5.0,0.6,9.5,3.0,0.0,9,6,890,F-06a Battery End of Life / Accelerated Degradation
Sample_72,26,10.9,13.1,10.3,5.3,10.0,4.0,0.0,11,1,900,F-06a Battery End of Life / Accelerated Degradation
Sample_72,27,10.9,12.8,4.2,10.2,10.0,3.5,0.0,11,4,890,F-06a Battery End of Life / Accelerated Degradation
Sample_72,28,10.9,13.1,15.1,4.1,10.0,3.0,0.0,12,5,880,F-06a Battery End of Life / Accelerated Degradation
Sample_72,29,11.8,13.0,6.0,13.0,10.0,2.5,0.0,12,7,880,F-06a Battery End of Life / Accelerated Degradation
Sample_72,30,10.9,12.8,3.5,7.5,9.0,1.5,0.0,12,11,900,F-06a Battery End of Life / Accelerated Degradation
Sample_73,1,11.7,12.9,4.7,0.0,9.5,3.0,0.0,14,11,930,F-04 LED Blinking / Load Oscillation
Sample_73,2,12.6,13.0,3.0,0.5,9.0,1.5,0.0,13,9,920,F-04 LED Blinking / Load Oscillation
Sample_73,3,12.8,13.1,4.5,0.6,9.5,2.5,6.6,12,5,920,F-04 LED Blinking / Load Oscillation
Sample_73,4,12.8,13.0,1.5,0.9,9.0,1.5,6.6,12,10,920,F-04 LED Blinking / Load Oscillation
Sample_73,5,10.9,12.8,4.1,12.6,9.0,2.5,0.0,10,6,920,F-04 LED Blinking / Load Oscillation
Sample_73,6,10.9,13.1,11.4,4.0,10.0,3.5,0.0,9,3,920,F-04 LED Blinking / Load Oscillation
Sample_73,7,10.9,12.8,1.0,10.6,8.5,0.5,0.0,12,4,930,F-04 LED Blinking / Load Oscillation
Sample_73,8,11.7,13.0,7.0,0.6,10.0,3.0,0.0,12,5,920,F-04 LED Blinking / Load Oscillation
Sample_73,9,10.9,12.8,3.0,7.6,8.5,2.5,0.0,12,7,920,F-04 LED Blinking / Load Oscillation
Sample_73,10,10.9,13.1,12.2,3.1,10.0,4.0,0.0,11,7,900,F-04 LED Blinking / Load Oscillation
Sample_73,11,10.9,12.8,2.9,11.8,9.0,1.0,0.0,11,6,910,F-04 LED Blinking / Load Oscillation
Sample_73,12,10.9,12.9,5.8,2.8,9.5,3.0,0.0,8,3,900,F-04 LED Blinking / Load Oscillation
Sample_73,13,10.9,13.0,6.2,5.6,10.0,4.0,0.0,6,1,900,F-04 LED Blinking / Load Oscillation
Sample_73,14,10.9,13.1,9.6,6.0,10.5,3.5,0.0,3,-6,890,F-04 LED Blinking / Load Oscillation
Sample_73,15,10.9,13.2,12.7,9.5,10.0,3.5,0.0,6,-2,890,F-04 LED Blinking / Load Oscillation
Sample_73,16,10.9,13.2,12.8,12.5,10.0,3.5,0.0,5,-3,880,F-04 LED Blinking / Load Oscillation
Sample_73,17,11.1,13.1,13.2,12.6,10.0,3.5,0.0,6,-1,870,F-04 LED Blinking / Load Oscillation
Sample_73,18,11.3,12.9,5.1,12.6,10.0,3.0,0.0,3,-5,870,F-04 LED Blinking / Load Oscillation
Sample_73,19,10.9,12.7,2.5,5.5,10.0,1.5,0.0,2,-8,870,F-04 LED Blinking / Load Oscillation
Sample_73,20,10.9,13.1,13.1,2.6,10.0,4.0,0.0,6,-2,870,F-04 LED Blinking / Load Oscillation
Sample_73,21,11.1,13.1,13.1,12.5,10.0,3.5,0.0,5,-5,860,F-04 LED Blinking / Load Oscillation
Sample_73,22,11.5,12.9,3.2,12.5,9.5,2.0,0.0,6,2,870,F-04 LED Blinking / Load Oscillation
Sample_73,23,10.9,12.9,6.6,3.9,9.5,4.0,0.0,8,1,880,F-04 LED Blinking / Load Oscillation
Sample_73,24,10.9,12.7,2.5,6.4,9.0,0.5,0.0,8,3,870,F-04 LED Blinking / Load Oscillation
Sample_73,25,10.9,12.1,1.7,1.9,9.0,0.5,0.0,6,3,870,F-04 LED Blinking / Load Oscillation
